No.,캠퍼스,과목명,개설학과,대표강사,강의실 / 강의시간
546,서울,산업보안 범죄,경영경제대학산업보안학과,이창무,310관 818호 <강의실> 월(15:00~16:15) / 수(15:00~16:15)
547,서울,산업보안 조사와 포렌식,경영경제대학산업보안학과,정용식,"310관 717호 (목11,12,13)"
548,서울,산업보안법제도,경영경제대학산업보안학과,손승우,310관 702호 <강의실> 월(13:30~14:45) / 수(13:30~14:45)
549,서울,산업보안조사 및 분석,대학원융합보안학과,이재균,"310관 503호 <강의실> 토7,8,9"
550,서울,산업보안학,경영경제대학산업보안학과,이창무,"310관 926호 <강의실> 화7,8,9"
551,서울,산업융합보안 I(캡스톤디자인),경영경제대학산업보안학과,장항배,"310관 512호  월7,8,9 / 수7,8,9"
552,서울,산업융합보안세미나,대학원융합보안학과,장항배,"310관 512호  월4,5,6"
553,서울,산업체특강(2),소프트웨어대학소프트웨어학부,방영세,"310관 B210호  화9,10"
554,서울,삼차원집적공정개론,창의ICT공과대학융합공학부,표성규,"310관 618호 <강의실> 목7,8,9"
555,서울,삼차원집적공정론,대학원융합공학과,표성규,"310관 731호 <강의실> 화1,2,3"
556,서울,상하수도플랜트공학,공과대학사회기반시스템공학부,박규홍,"310관 414호 <강의실> 월7,8,9"
557,서울,상하수도플랜트공학,공과대학사회기반시스템공학부,박규홍,"310관 414호 <강의실> 수7,8,9"
558,서울,생리학,창의ICT공과대학융합공학부,유승민,310관 729호 <강의실> 월(16:30~17:45) / 수(16:30~17:45)
559,서울,생물공정공학,창의ICT공과대학융합공학부,민준홍,310관 729호 <강의실> 월(10:30~11:45) / 수(10:30~11:45)
560,서울,생활속의생명과학,대학(전체),김학균,"310관 B601호 <대형강의실> 화1,2,3"
561,서울,서비스마케팅,경영경제대학경영학부(서울),김현철,310관 702호 <강의실> 화(15:00~16:15) / 목(15:00~16:15)
562,서울,서양건축사,공과대학건축학부,송하엽,"310관 517호 <강의실> / 622호 <강의실> 월3,4 / 수3"
563,서울,선물옵션시장론,경영경제대학경영학부(서울),설홍기,310관 801호 <강의실> 화(13:30~14:45) / 목(13:30~14:45)
564,서울,선물옵션시장론,경영경제대학경영학부(서울),유시용,310관 802호 <강의실> 월(16:30~17:45) / 수(16:30~17:45)
565,서울,선형대수학,창의ICT공과대학전자전기공학부,심용,"310관 619호 <강의실> 화1 / 금1,2"
566,서울,선형대수학,창의ICT공과대학전자전기공학부,심용,"207관(봅스트홀) 234호 <강의실> / 310관 613호 <강의실> 수6 / 월5,6"
567,서울,선형대수학,창의ICT공과대학융합공학부,김영빈,310관 729호 <강의실> 화(12:00~13:15) / 목(12:00~13:15)
568,서울,성의과학,대학(전체),최지혜,"310관 B602호 <대형강의실> 수1,2,3"
569,서울,세계문화지리아카데미,대학(전체),안창모,"310관 B502호 <대형강의실> 수1,2"
570,서울,세계문화지리아카데미,대학(전체),안창모,"310관 B502호 <대형강의실> 수3,4"
571,서울,세무회계,경영경제대학지식경영학부,임채수,"310관 310호 <강의실> 화11,12,13"
572,서울,세무회계,경영경제대학지식경영학부,박준석,"310관 310호 <강의실> 목11,12,13"
573,서울,세무회계,경영경제대학지식경영학부,박준석,"310관 412호 <강의실> 토1,2,3"
574,서울,세무회계,경영경제대학지식경영학부,황명철,"310관 605호 <강의실> 금11,12,13"
575,서울,세무회계세미나,대학원회계학과,박재환,"310관 920호 <강의실> 목11,12,13"
576,서울,세일즈프로모션과커뮤니케이션,경영경제대학광고홍보학과,최서윤,"310관 927호 <강의실> 금4,5,6"
577,서울,소득세법,경영경제대학경영학부(서울),박재환,310관 920호 <강의실> 화(15:00~16:15) / 목(15:00~16:15)
578,서울,소득세법,경영경제대학경영학부(서울),이상훈,"310관 920호 <강의실> 수1,2,3"
579,서울,소비자와시장,대학(전체),조유현,"310관 815호 <세미나실8> 수4,5,6"
580,서울,소비자행동,대학원광고홍보학과,김정현,"310관 502호 <강의실> 수4,5,6"
581,서울,소비자행동론,경영경제대학경영학부(서울),황금주,310관 703호 <강의실> 화(15:00~16:15) / 목(15:00~16:15)
582,서울,소비자행동론,경영경제대학경영학부(서울),한승희,310관 704호 <강의실> 월(10:30~11:45) / 수(10:30~11:45)
583,서울,소비자행동론,경영경제대학경영학부(서울),한승희,310관 602호 <강의실> 월(09:00~10:15) / 수(09:00~10:15)
584,서울,소비자행동론,경영경제대학경영학부(서울),김은호,310관 703호 <강의실> 월(13:30~14:45) / 수(13:30~14:45)
585,서울,소비자행동론,경영경제대학경영학부(서울),김은호,310관 701호 <강의실> 월(15:00~16:15) / 수(15:00~16:15)
586,서울,소비자행동론,경영경제대학경영학부(서울),이미라,310관 802호 <강의실> 화(13:30~14:45) / 목(13:30~14:45)
587,서울,소비자행동론,경영경제대학경영학부(서울),이미라,310관 802호 <강의실> 화(15:00~16:15) / 목(15:00~16:15)
588,서울,소비자행동론,경영경제대학지식경영학부,이일한,"310관 605호 <강의실> 화11,12,13"
589,서울,소비자행동론,경영경제대학지식경영학부,이일한,"310관 505호 <강의실> 목11,12,13"
590,서울,소비자행동론,경영경제대학지식경영학부,설도원,"310관 412호 <강의실> 수11,12,13"
591,서울,소비자행동론,경영경제대학지식경영학부,임동진,"310관 505호 <강의실> 토8,9,10"
592,서울,소비자행동론,경영전문대학원CAU-Leader MBA,한승희,310관 904호 <첨단강의실> 수(19:00~20:15) / 수(20:30~21:45)
593,서울,소자본 서비스 창업과 인적자원관리(종합설계),대학(전체)창업학융합전공,박종석,"310관 612호 <강의실> 수4,5,6"
594,서울,소프트웨어공학,소프트웨어대학소프트웨어학부,이찬근,"310관 728호 <강의실> / 729호 <강의실> 수5,6 / 월5"
595,서울,소프트웨어공학,소프트웨어대학소프트웨어학부,이찬근,"310관 726호 <강의실> / 727호 <강의실> 수8 / 월7,8"
596,서울,소프트웨어공학,소프트웨어대학소프트웨어학부,김명호,"310관 B311호  월7,8,9"
597,서울,소프트웨어코딩과적용,대학(전체),이기성,"310관 B310호  화7,8,9"
598,서울,소프트웨어코딩과적용,대학(전체),김영민,"310관 B310호  월4,5,6"
599,서울,소프트웨어프로젝트,소프트웨어대학소프트웨어학부,박재현,"310관 B310호  목5,6 / 금6"
600,서울,소프트웨어프로젝트,소프트웨어대학소프트웨어학부,박창윤,"310관 B312호  월5 / 수5,6"
601,서울,소프트웨어프로젝트,소프트웨어대학소프트웨어학부,박창윤,"310관 B312호  월7,8 / 수8"
602,서울,소프트웨어프로젝트,소프트웨어대학소프트웨어학부,이남규,"310관 620호 <강의실> / B310호  금3,4 / 금5"
603,서울,소프트웨어프로젝트,소프트웨어대학소프트웨어학부,이남규,"310관 622호 <강의실> / B310호  수9,10 / 수11"
604,서울,수리통계학,대학원통계학과,임예지,"310관 410호 (화7,8,9)"
605,서울,수리통계학(1),경영경제대학응용통계학과,곽일엽,310관 602호 <강의실> 화(13:30~14:45) / 목(13:30~14:45)
606,서울,수리통계학(1),경영경제대학응용통계학과,김원국,310관 602호 <강의실> 월(15:00~16:15) / 수(15:00~16:15)
607,서울,수문학,공과대학사회기반시스템공학부,전창현,"310관 523호 <강의실> 화7,8,9"
608,서울,수문학,공과대학사회기반시스템공학부,전창현,"310관 321호 <강의실> 목7,8,9"
609,서울,수치해석,소프트웨어대학소프트웨어학부,이창하,"310관 726호 <강의실> 화3,4 / 목3"
610,서울,수치해석,공과대학화학신소재공학부,이철진,"310관 312호 <강의실> 월7 / 수7,8"
611,서울,수치해석,소프트웨어대학소프트웨어학부,이창하,"310관 613호 <강의실> / 726호 <강의실> 목5,6 / 화6"
612,서울,수치해석,공과대학화학신소재공학부,이철진,"310관 315호 <강의실> / 421호 <강의실> 월5 / 수5,6"
613,서울,수치해석,소프트웨어대학소프트웨어학부,박경주,"310관 622호 <강의실> 화7,8,9"
614,서울,수치해석,공과대학건축학부,이송희,"310관 523호 <강의실> 금7,8,9"
615,서울,수치해석,공과대학기계공학부,김석민,"310관 519호 <강의실> 화3,4 / 목3"
616,서울,수치해석,공과대학기계공학부,인정빈,"310관 417호 <강의실> 화3,4 / 목3"
617,서울,수치해석,공과대학기계공학부,최해진,"310관 520호 <강의실> 화3,4 / 목3"
618,서울,스마트 경영,경영전문대학원CAU-Leader MBA,김태하,310관 901호 <첨단강의실> 토(18:00~19:15) / 토(19:25~20:40)
619,서울,스마트경영,경영경제대학경영학부(서울),김태하,"310관 928호 <강의실> 금1,2,3"
620,서울,스마트전기화학 시스템공학,창의ICT공과대학융합공학부,김수길,310관 602호 <강의실> 월(10:30~11:45) / 수(10:30~11:45)
621,서울,스마트전력전송,창의ICT공과대학전자전기공학부,문운철,"310관 616호 <강의실> / 619호 <강의실> 금3,4 / 화4"
622,서울,스토리텔링 콘텐츠 제작 실습,창의ICT공과대학융합교양학부,전종운,"310관 622호 <강의실> 수5,6"
623,서울,스토리텔링의 이해,창의ICT공과대학융합교양학부,전종운,"310관 622호 <강의실> 수7,8"
624,서울,시계열분석론,경영경제대학응용통계학과,김삼용,310관 703호 <강의실> 화(10:30~11:45) / 목(10:30~11:45)
625,서울,시계열분석특론,대학원통계학과,김삼용,"310관 410호 (화11,12,13)"
626,서울,시적인간의세계읽기,대학(전체),류찬열,"310관 420호 <강의실> 토5,6,7"
627,서울,식물과문명,대학(전체),최재희,"310관 B603호 <대형강의실> 화1,2,3"
628,서울,식품과건강,대학(전체),조유란,"310관 B601호 <대형강의실> 월1,2,3"
629,서울,식품과건강,대학(전체),권상희,"310관 920호 <강의실> 토1,2,3"
630,서울,신뢰성공학,공과대학에너지시스템 공학부,김만철,"310관 902호 <첨단강의실> 수7,8,9"
631,서울,신소재응용구조설계,공과대학기계공학부,장승환,"310관 520호 <강의실> 화8 / 목7,8"
632,서울,신호및시스템,창의ICT공과대학융합공학부,최종원,"310관 731호 <강의실> 수7,8,9"
633,서울,신호및시스템,창의ICT공과대학전자전기공학부,장태규,"310관 613호 <강의실> / 616호 <강의실> 화7,8 / 목7"
634,서울,신호및시스템,창의ICT공과대학전자전기공학부,심덕선,"310관 613호 <강의실> / 616호 <강의실> 목7 / 화7,8"
635,서울,신호및시스템,창의ICT공과대학전자전기공학부,이정우,"310관 617호 <강의실> 화7,8 / 목7"
636,서울,신호및시스템,창의ICT공과대학전자전기공학부,최대현,"310관 613호 <강의실> / 723호 <강의실> 목8 / 화7,8"
637,서울,신호및시스템제어,공과대학에너지시스템 공학부,김원희,310관 419호 <강의실> 월(10:30~11:45) / 수(10:30~11:45)
638,서울,아시아문화탐구,대학(전체),유봉구,"310관 B602호 <대형강의실> 월4,5,6"
639,서울,아이디어와엔터테인먼트콘텐츠,대학(전체),김소영,"310관 B603호 <대형강의실> 수7,8,9"
640,서울,아카데믹한국어3,대학(전체),윤새롬,"310관 705호 <강의실> 화10,11"
641,서울,알고리즘,소프트웨어대학소프트웨어학부,김대원,"310관 728호 <강의실> 화5,6 / 금6"
642,서울,알고리즘,소프트웨어대학소프트웨어학부,김대원,"310관 728호 <강의실> 화7 / 금7,8"
643,서울,알고리즘,소프트웨어대학소프트웨어학부,김은우,"310관 726호 <강의실> 월2 / 수1,2"
644,서울,알고리즘,소프트웨어대학소프트웨어학부,김은우,"310관 726호 <강의실> 월9,10,11"
645,서울,알파 프로토타입,대학(전체)게임·인터렉티브미디어융합전공,이지은,"310관 513호 <강의실> 수10,11,12"
646,서울,암호와 인증,대학(전체)사이버보안융합전공,이기혁,"310관 505호 <강의실> 목4,5,6"
647,서울,앙트레프레너십시대의회계,대학(전체),한형성,"310관 417호 <강의실> 월3,4"
648,서울,앙트레프레너십시대의회계,대학(전체),김보영,"310관 310호 <강의실> 월5,6"
649,서울,앙트레프레너십시대의회계,대학(전체),박인선,"310관 726호 <강의실> 수5,6"
650,서울,앙트레프레너십시대의회계,대학(전체),한형성,"310관 310호 <강의실> 수5,6"
651,서울,앙트레프레너십시대의회계,대학(전체),한형성,"310관 702호 <강의실> 화5,6"
652,서울,앙트레프레너십시대의회계,대학(전체),김보영,"310관 803호 <강의실> 화5,6"
653,서울,앙트레프레너십시대의회계,대학(전체),김보영,"310관 517호 <강의실> 화10,11"
654,서울,앙트레프레너십시대의회계,대학(전체),육지훈,"310관 801호 <강의실> 화10,11"
655,서울,에너지계측공학,공과대학에너지시스템 공학부,김민성,310관 419호 <강의실> 화(09:00~10:15) / 목(09:00~10:15)
656,서울,에너지공학개론,공과대학에너지시스템 공학부,강동원,310관 419호 <강의실> 화(10:30~11:45) / 목(10:30~11:45)
657,서울,에너지공학개론,공과대학에너지시스템 공학부,김동억,310관 419호 <강의실> 화(12:00~13:15) / 목(12:00~13:15)
658,서울,에너지기초세미나,공과대학에너지시스템 공학부,문장혁,310관 419호 <강의실> 수9
659,서울,에너지나노소재공학,창의ICT공과대학융합공학부,윤성훈,310관 602호 <강의실> 월(12:00~13:15) / 수(12:00~13:15)
660,서울,에너지시스템설계기초,공과대학에너지시스템 공학부,최유조,"310관 419호 <강의실> 금1,2,3"
661,서울,에너지와 환경,공과대학에너지시스템 공학부,조청원,310관 420호 <강의실> 월(15:00~16:15) / 수(15:00~16:15)
662,서울,에너지와 환경,공과대학에너지시스템 공학부,조청원,310관 420호 <강의실> 월(16:30~17:45) / 수(16:30~17:45)
663,서울,엔터테인먼트마케팅,경영전문대학원CAU-Leader MBA,최인혁,310관 903호 <첨단강의실> 토(15:00~16:15) / 토(16:30~17:45)
664,서울,엔터테인먼트전략세미나,대학원경영학과,임성준,"310관 904호 <첨단강의실> 수7,8,9"
665,서울,여성건강과영양관리,대학(전체),이지은,"310관 620호 <강의실> 목1,2"
666,서울,연구조사방법론I,대학원융합보안학과,김협,"310관 512호  수11,12,13"
667,서울,연극과뮤지컬,대학(전체),최민지,"310관 B602호 <대형강의실> 수7,8,9"
668,서울,연속체역학,대학원기계공학과,최승태,"310관 422호 <강의실> 화4,5,6"
669,서울,열 및 물질전달,공과대학에너지시스템 공학부,김신,310관 419호 <강의실> 월(09:00~10:15) / 수(09:00~10:15)
670,서울,열시스템설계,공과대학기계공학부,김태국,"310관 518호 <강의실> / 520호 <강의실> 수6 / 월5,6"
671,서울,열역학(1),공과대학기계공학부,김동규,"310관 414호 <강의실> 화3,4 / 목3"
672,서울,열역학(1),공과대학기계공학부,유재영,"310관 517호 <강의실> 화3,4 / 목3"
673,서울,열역학(1),공과대학기계공학부,이형순,"310관 518호 <강의실> 화3,4 / 목3"
674,서울,열역학(1),공과대학기계공학부,인정빈,"310관 517호 <강의실> 화6 / 목5,6"
675,서울,열유체역학,공과대학에너지시스템 공학부,김정환,310관 521호 <강의실> 월(13:30~14:45) / 수(13:30~14:45)
676,서울,영어교과논리및논술,교육대학원교육학과,이호,310관 421호 <강의실> 목(18:30~19:50)
677,서울,영어교육론,교육대학원교육학과,김태영,310관 422호 <강의실> 목(18:30~19:50)
678,서울,영어쓰기지도법,교육대학원교육학과,이지영,310관 421호 <강의실> 목(20:00~21:20)
679,서울,영어학개론,교육대학원교육학과,김지영,310관 422호 <강의실> 목(20:00~21:20)
680,서울,영유아문제행동지도,교육대학원교육학과,김수연,310관 602호 <강의실> 목(20:00~21:20)
681,서울,영유아신체발달및생리,교육대학원교육학과,홍광석,310관 601호 <강의실> 화(18:30~19:50) / 화(21:30~22:50)
682,서울,영유아심리검사이론및실습,교육대학원교육학과,이지연,310관 601호 <강의실> 목(18:30~19:50) / 목(21:30~22:50)
683,서울,영유아응급처치및안전교육,교육대학원교육학과,전희준,310관 602호 <강의실> 화(20:00~21:20)
684,서울,예측론,대학원통계학과,성병찬,"310관 410호 (수7,8,9)"
685,서울,오늘의 독일,인문대학유럽문화학부,전창배,"310관 705호 <강의실> 월7,8,9"
686,서울,우주의이해,대학(전체),한상준,"310관 B501호 <대형강의실> 목7,8,9"
687,서울,운영관리,경영경제대학경영학부(서울),손지윤,310관 927호 <강의실> 화(13:30~14:45) / 목(13:30~14:45)
688,서울,운영관리,경영경제대학경영학부(서울),서용원,310관 927호 <강의실> 월(13:30~14:45) / 수(13:30~14:45)
689,서울,운영체제,소프트웨어대학소프트웨어학부,박재현,"310관 728호 <강의실> 월3,4 / 금3"
690,서울,운영체제,소프트웨어대학소프트웨어학부,박재현,"310관 728호 <강의실> 화3,4 / 금4"
691,서울,원가회계,경영경제대학지식경영학부,육지훈,"310관 920호 <강의실> 월11,12,13"
692,서울,원가회계,경영경제대학경영학부(서울),조태현,310관 925호 <강의실> 화(09:00~10:15) / 목(09:00~10:15)
693,서울,원가회계,경영경제대학지식경영학부,나선욱,"310관 513호 <강의실> 금11,12,13"
694,서울,원가회계,경영경제대학경영학부(서울),조태현,310관 925호 <강의실> 화(10:30~11:45) / 목(10:30~11:45)
695,서울,원가회계,경영경제대학지식경영학부,나선욱,"310관 605호 <강의실> 토1,2,3"
696,서울,원가회계,경영경제대학경영학부(서울),조태현,310관 927호 <강의실> 월(15:00~16:15) / 수(15:00~16:15)
697,서울,원가회계,경영경제대학지식경영학부,정아름,"310관 818호 <강의실> 목11,12,13"
698,서울,원가회계,경영경제대학경영학부(서울),박선영,310관 722호 <강의실> 월(10:30~11:45) / 수(10:30~11:45)
699,서울,원가회계,경영경제대학경영학부(서울),박선영,310관 701호 <강의실> 월(12:00~13:15) / 수(12:00~13:15)
700,서울,원자력공학개론,공과대학에너지시스템 공학부,정동욱,310관 519호 <강의실> 화(15:00~16:15) / 목(15:00~16:15)
701,서울,원자로동력학및제어,공과대학에너지시스템 공학부,김만철,"310관 421호 <강의실> 월7,8,9"
702,서울,웨어러블 디바이스용 집적회로설계,창의ICT공과대학전자전기공학부,백광현,"310관 723호 <강의실> 화2 / 목1,2"
703,서울,위험사회의웰빙사이언스,대학(전체),김양지,"310관 B502호 <대형강의실> 화4,5,6"
704,서울,유기광전자소자 공학,대학원융합공학과,백태종,"310관 731호 <강의실> 금4,5,6"
705,서울,유기재료,공과대학화학신소재공학부,박광용,"310관 312호 <강의실> / 514호 <강의실> 월3,4 / 수4"
706,서울,유기화학,창의ICT공과대학융합공학부,박한수,310관 729호 <강의실> 월(15:00~16:15) / 수(15:00~16:15)
707,서울,유기화학(1),공과대학화학신소재공학부,강은아,"310관 420호 <강의실> / 618호 <강의실> 목3,4 / 화3"
708,서울,유기화학(1),공과대학화학신소재공학부,강은아,"310관 316호 <강의실> 화5,6 / 목5"
709,서울,유연구조물의동적해석및응용,대학원기계공학과,석종원,"310관 520호 <강의실> 화9,10,11"
710,서울,유체역학(2),공과대학기계공학부,유재영,"310관 519호 <강의실> 월7 / 수7,8"
711,서울,유체역학(2),공과대학기계공학부,유홍선,"310관 316호 <강의실> 월7 / 수7,8"
712,서울,유체역학(2),공과대학기계공학부,이성혁,"310관 520호 <강의실> 월7 / 수7,8"
713,서울,유통채널관리,경영경제대학경영학부(서울),김현철,310관 928호 <강의실> 월(12:00~13:15) / 수(12:00~13:15)
714,서울,유통채널관리,경영경제대학경영학부(서울),이일한,310관 928호 <강의실> 월(15:00~16:15) / 수(15:00~16:15)
715,서울,유한요소해석,공과대학에너지시스템 공학부,문장혁,"310관 701호 (월13:30~14:45, 수13:30~14:45)"
716,서울,융합소재과학,창의ICT공과대학융합공학부,표성규,310관 618호 <강의실> 월(10:30~11:45) / 수(10:30~11:45)
717,서울,융합양자개론,창의ICT공과대학융합공학부,하돈형,310관 618호 <강의실> 화(13:30~14:45) / 목(13:30~14:45)
718,서울,융합열역학개론,창의ICT공과대학융합공학부,김태형,310관 729호 <강의실> 화(16:30~17:45) / 목(16:30~17:45)
719,서울,융합응용수학(1),창의ICT공과대학융합공학부,황병일,310관 729호 <강의실> 화(13:30~14:45) / 목(13:30~14:45)
720,서울,융합응용수학(1),창의ICT공과대학융합공학부,황병일,310관 729호 <강의실> 화(15:00~16:15) / 목(15:00~16:15)
721,서울,음악의세계와감상,대학(전체),최수빈,"310관 B502호 <대형강의실> 화1,2,3"
722,서울,음악의세계와감상,대학(전체),최수빈,"310관 B502호 <대형강의실> 화7,8,9"
723,서울,음악의세계와감상,대학(전체),최수빈,"310관 B502호 <대형강의실> 목4,5,6"
724,서울,음악의세계와감상,대학(전체),최수빈,"310관 B502호 <대형강의실> 목7,8,9"
725,서울,음악의세계와감상,대학(전체),정환호,"310관 312호 <강의실> 토6,7,8"
726,서울,응용회로이론,창의ICT공과대학융합공학부,손형빈,"310관 730호 <강의실> 월4,5,6,7"
727,서울,의약의역사,대학(전체),정병욱,"310관 B603호 <대형강의실> 화4,5,6"
728,서울,의약의역사,대학(전체),정병욱,"310관 B603호 <대형강의실> 화7,8,9"
729,서울,의약의역사,대학(전체),정병욱,"310관 B601호(수4,5,6)"
730,서울,이동통신,창의ICT공과대학전자전기공학부,조용수,"310관 613호 <강의실> 화3,4 / 목4"
731,서울,이미지 테크놀로지 제작실습,대학(전체)테크놀로지아트융합전공,임양규,"310관 B310호  화10,11,12"
732,서울,이미지인문학,창의ICT공과대학융합교양학부,김휘택,"310관 620호 <강의실> 화5,6"
733,서울,인간과미생물,대학(전체),신은경,"310관 B601호 <대형강의실> 월4,5,6"
734,서울,인간과미생물,대학(전체),김한영,"310관 B603호 <대형강의실> 목4,5,6"
735,서울,인간중심 보안,대학원융합보안학과,김정덕,"310관 512호  토1,2,3"
736,서울,인간행동과심리,대학(전체),권영실,"310관 619호 <강의실> 목7,8,9"
737,서울,인간행동과심리,대학(전체),구재선,"310관 611호 <강의실> 토1,2,3"
738,서울,인간행동과심리,대학(전체),구재선,"310관 611호 <강의실> 토5,6,7"
739,서울,인간행동과심리,대학(전체),권영실,"310관 818호 <강의실> 토5,6,7"
740,서울,인공지능기반의료,대학원융합공학과,나도균,"310관 730호 <강의실> 화4,5,6"
741,서울,인공지능기술의이해와적용,대학(전체),신재진,"310관 B501호 <대형강의실> 금8,9"
742,서울,인적자원관리,경영경제대학경영학부(서울),신덕정,310관 804호 <강의실> 월(10:30~11:45) / 수(10:30~11:45)
743,서울,인적자원관리,경영경제대학경영학부(서울),이종건,"310관 926호 <강의실> 금4,5,6"
744,서울,인적자원관리,경영경제대학경영학부(서울),한주희,310관 603호 <강의실> 화(10:30~11:45) / 목(10:30~11:45)
745,서울,인적자원관리,경영경제대학경영학부(서울),이종건,"310관 925호 <강의실> 금7,8,9"
746,서울,인적자원관리,경영경제대학경영학부(서울),한주희,310관 925호 <강의실> 화(13:30~14:45) / 목(13:30~14:45)
747,서울,일반물리(1),창의ICT공과대학전자전기공학부,윤옥자,"310관 613호 <강의실> 수3 / 금3,4"
748,서울,일반물리(1),소프트웨어대학소프트웨어학부,박순용,"310관 727호 <강의실> 월2 / 수1,2"
749,서울,일반물리(1),소프트웨어대학소프트웨어학부,이근중,"310관 616호 <강의실> / 620호 <강의실> 목1,2 / 화2"
750,서울,일반물리(1),창의ICT공과대학전자전기공학부,김진우,"310관 619호 <강의실> 화5,6 / 목5"
751,서울,일반물리(1),창의ICT공과대학전자전기공학부,이근중,"310관 723호 <강의실> 화3 / 목3,4"
752,서울,일반물리(1),소프트웨어대학소프트웨어학부,하창현,"310관 622호 <강의실> / 726호 <강의실> 월3 / 금3,4"
753,서울,일반물리학(1),공과대학기계공학부,김진우,"310관 518호 <강의실> 목7,8"
754,서울,일반물리학(1),공과대학사회기반시스템공학부,윤옥자,"310관 414호 <강의실> 금7,8"
755,서울,일반물리학(1),공과대학건축학부,김진우,"310관 521호 <강의실> 월7,8"
756,서울,일반물리학(1),공과대학화학신소재공학부,이동원,"310관 312호 <강의실> 목5,6"
757,서울,일반물리학(1),공과대학기계공학부,이동원,"310관 514호 <강의실> 목1,2"
758,서울,일반물리학(1),공과대학사회기반시스템공학부,김진우,"310관 417호 <강의실> 화1,2"
759,서울,일반물리학(1),공과대학기계공학부,윤옥자,"310관 518호 <강의실> 목1,2"
760,서울,일반화학(1),공과대학기계공학부,한승수,"310관 517호 <강의실> 금5,6"
761,서울,일반화학(1),공과대학사회기반시스템공학부,박희중,"310관 414호 <강의실> 화1,2"
762,서울,일반화학(1),공과대학화학신소재공학부,박희중,"310관 312호 <강의실> 화7,8"
763,서울,일반화학(1),공과대학건축학부,한승수,"310관 521호 <강의실> 수7,8"
764,서울,일반화학(1),공과대학기계공학부,박성훈,"310관 519호 <강의실> 금5,6"
765,서울,일반화학(1),공과대학사회기반시스템공학부,홍성관,"310관 421호 <강의실> 수3,4"
766,서울,일반화학(1),공과대학기계공학부,한승수,"310관 518호 <강의실> 수3,4"
767,서울,일반화학(1),창의ICT공과대학전자전기공학부,한승수,"310관 613호 <강의실> 금7,8,9"
768,서울,일반화학(1),창의ICT공과대학전자전기공학부,정재환,"310관 613호 <강의실> / 723호 <강의실> 수5,6 / 월6"
769,서울,임금관리,경영경제대학경영학부(서울),정연앙,"310관 932호 <강의실> 금1,2,3"
770,서울,임금관리,경영경제대학경영학부(서울),정연앙,"310관 932호 <강의실> 금7,8,9"
771,서울,자동제어,공과대학기계공학부,김태형,"310관 514호 <강의실> 금3,4,5"
772,서울,자동제어,공과대학기계공학부,김태형,"310관 514호 <강의실> 금6,7,8"
773,서울,자료구조,소프트웨어대학소프트웨어학부,강현철,"310관 726호 <강의실> / 727호 <강의실> 월5 / 수5,6"
774,서울,자료구조,소프트웨어대학소프트웨어학부,강현철,"310관 726호 <강의실> / 727호 <강의실> 월7,8 / 수8"
775,서울,자료구조,소프트웨어대학소프트웨어학부,김무철,"310관 620호 <강의실> 월3,4 / 수3"
776,서울,자료구조,소프트웨어대학소프트웨어학부,김승태,"310관 726호 <강의실> 목10,11,12"
777,서울,자료구조,소프트웨어대학소프트웨어학부,신재진,"310관 728호 <강의실> 목10,11,12"
778,서울,자료분석 및 의사결정론,경영전문대학원CAU-Leader MBA,박해철,310관 903호 <첨단강의실> 수(19:00~20:15) / 수(20:30~21:45)
779,서울,자료분석론(1),경영경제대학응용통계학과,박경옥,"310관 410호 <응용통계학과 실습실> 목1,2,3"
780,서울,자료분석론(1),경영경제대학응용통계학과,박경옥,"310관 410호 <응용통계학과 실습실> 목7,8,9"
781,서울,자연어처리 및 정보검색,소프트웨어대학소프트웨어학부,정재은,"310관 728호 <강의실> 수7,8,9"
782,서울,자원환경경제학,경영경제대학경제학부(서울),김태진,"310관 721호 <강의실> 금7,8,9"
783,서울,재료과학,공과대학기계공학부,최승태,"310관 514호 <강의실> 화7 / 목7,8"
784,서울,재료과학,공과대학기계공학부,최명기,"310관 520호 <강의실> 월8,9,10"
785,서울,재료과학,공과대학기계공학부,조민행,"310관 519호 <강의실> 월8,9,10"
786,서울,재료역학,공과대학사회기반시스템공학부,장경호,"310관 321호 <강의실> 월5,6"
787,서울,재무경제학,경영경제대학경제학부(서울),서상원,310관 505호 <강의실> 화(10:30~11:45) / 목(10:30~11:45)
788,서울,재무경제학,경영경제대학경제학부(서울),윤재선,"310관 721호 <강의실> 목7,8,9"
789,서울,재무관리,경영경제대학경영학부(서울),김동순,"310관 927호 (월10:30~11:45, 수10:30~11:45)"
790,서울,재무관리,경영경제대학경영학부(서울),김태현,310관 922호 <강의실> 화(13:30~14:45) / 목(13:30~14:45)
791,서울,재무관리,경영경제대학경영학부(서울),이관영,310관 310호 <강의실> 월(15:00~16:15) / 수(15:00~16:15)
792,서울,재무관리,경영경제대학경영학부(서울),이관영,310관 310호 <강의실> 월(16:30~17:45) / 수(16:30~17:45)
793,서울,재무관리,경영경제대학경영학부(서울),정준영,310관 925호 <강의실> 월(13:30~14:45) / 수(13:30~14:45)
794,서울,재무관리,경영경제대학경영학부(서울),허석균,310관 922호 <강의실> 월(10:30~11:45) / 수(10:30~11:45)
795,서울,재무관리,경영경제대학경영학부(서울),김태현,310관 704호 <강의실> 화(15:00~16:15) / 목(15:00~16:15)
796,서울,재무관리,경영경제대학경영학부(서울),유시용,"310관 702호 <강의실> 월1,2,3 / 수1,2,3"
